Constituent ID,Artist Display Name,Artist ULAN ID,Artist Wikidata ID
1160,Jurian Blanck Jr.,500069546,
11600,Qianlong Emperor,500372572,Q19133
11603,Shiokawa Bunrin,500336941,Q11428725
11604,Li Tang,500321561,Q716331
11605,Mi Youren,500332184,Q3178580
11607,Li Cheng,500321472,Q716242
11608,Ma Hezhi,500321916,Q5158780
1161,Sherman Boardman,,
11610,Li Jie,,Q45355792
11611,Emperor Gaozong,500318126,Q7489
11612,Emperor Guangzong,,
11613,Yan Ciyu,,
11616,Li Di,,
116169,Charles-Paul Landon,500014614,Q1065745
11618,Ma Yuan,500336940,Q433603
11619,Liang Kai,500202738,Q45403177
11620,Chen Juzhong,,
11622,Zhou Wenju,500328540,Q835924
116228,C. G. Ratti,,
11623,Empress Yang Meizi,,Q5374523
11624,Yelü Chucai,,
11625,Yan Wengui,500328376,
11626,Emperor Lizong,,
1163,Denis Colombier,,
116307,George Barrie,,
116343,Imprimerie de Jules Claye,,
11636,Wang Hui,500327902,Q716222
116377,David Kelley,,
11638,Ma Lin,,Q637407
11639,Tang Di,500125691,Q834861
1164,Samuel Drowne,,
11642,Zhao Mengfu,500121418,Q197461
11643,Wu Bin,500328298,Q453832
11644,Dong Qichang,500125621,Q537211
11645,Wang Jian,,Q711481
11647,Wang Yuanqi,500293863,Q716338
11648,Hua Yan,500125761,Q1042125
1165,Cary Dunn,,
11652,Zohiko Nishimura,,
116550,Sir William Chambers,,
116554,Pope Clement XI,,
11656,Bao Xi,,
11658,Zhiweng,,
116585,Daniel Halévy,,Q966745
11659,Yan Geng,,
1166,Joseph Edwards Jr.,,
11660,Qian Xuan,500324493,Q951585
11661,Zhou Dongqing,500336947,
116629,François Joseph Navez,500031876,Q647641
11663,Zhang Yucai,,
11664,Li Kan,500321496,Q834889
1167,Philip Goelet,,
11671,Zhao Lin,,
11673,Xianyu Shu,,
11674,Wang Zhenpeng,500125699,Q3566124
11675,Li Yaofu,,
116754,Imprimerie Durand,,
116771,Photographische Gesellschaft,,
116787,Kunst Salon Ernst Arnold,,
1168,John Goodhue,,
11687,Liu Songnian,500125669,Q45580740
11688,Gao Keming,,
11689,Shitao (Zhu Ruoji),500125620,Q469439
1169,"Gregg, Hayden and Company",,
11691,Sheng Mou,500325935,Q3481876
11692,Ni Zan,500323266,Q731030
11693,Zhang Yu,,
11695,Luo Zhichuan,,Q3267623
11696,Wang Mian,500327906,Q700068
11697,Wu Zhen,500328316,Q704735
11698,Xie Huan,,Q3570974
11699,Dai Benxiao,500125635,Q45706167
1170,Ashbil Griswold,500330076,
11700,Wang Shimin,500331779,Q716184
11701,Zhang Feng,500328521,Q3575352
11702,Wu Li,500125706,Q711873
11703,Yun Shouping,500328444,Q1329823
11704,Gong Xian,500125754,Q3110482
11705,Mei Qing,500125673,Q2029414
117051,Arts et Métiers Graphiques,,
11706,Hongren,500126035,Q2615238
11707,Xu Yang,,Q16228969
11708,Yi Bingshou,500328400,Q45673220
11709,Zhang Shanzi,,
1171,George Hanners Sr.,,
11710,Qi Baishi,500125676,Q369608
11711,Pu Ru,,
11712,Ren Yu,,Q3424696
11713,Li Ruiqing,,Q709210
11714,Wang Zhen,500480167,Q994549
117179,Emanuel de Witte,500025645,Q711203
11719,Sheng Zhu,,
1172,William B. Heyer,,
11722,Lu Guang,,Q15975773
11723,Zheng Yuanyou,,
11724,Kano Motonobu,500121002,Q1078015
1173,John Hull,500098953,Q20706238
1174,Robert Sanderson Sr.,500106131,Q98059952
11740,Maruyama Ōkyo,500121290,Q405444
117407,Bruno Cassirer,,
117425,Brentano's,,
117484,George Routledge and Sons,,
117486,Max Rooses,500325102,Q2413334
11750,Ogata Kōrin,500034109,Q952938
11753,Utagawa Kunimaru,,
117568,J. B. Descamps,,
117571,R. Ackermann,,
1176,Edward Kinsey,,
117641,J. B. Lippincott,,
117659,George Augustus Wallis,500031251,Q3760431
11769,Kokan Shiren,,
1177,Samuel Kirk,500336244,
11771,Hu Wenming,,
11773,Yamamoto Baiitsu,500121342,Q3571447
11774,Young Yang Chung,,
11775,Lan Meng,,
11776,Guo Xu,500332603,Q1555109
11778,Li Zanhua,500336150,Q1036784
11779,Zheng Min,,Q55618750
117794,Thames and Hudson,,
1178,Thomas Lynde,,
11782,Tomioka Tessai 富岡鉄斎,500121336,Q1377454
117842,Charles Morice,,
11785,Jin Chushi,500331487,
11786,Zhao Yong,500331828,Q773258
11788,Ren Xia,,
11789,Pan Zenggui,,
117895,"Minton, Balch & Co.",,
1179,John Burt Lyng,,
11791,Feng Qiyong,,
11793,Xia Chang,500331819,Q1064977
11794,Qiu Ying,500324495,Q769372
11795,Wen Zhengming,500336955,Q306673
11797,Zhang Lu,500125725,Q3575370
11798,Kujō Kanezane,,
11799,Gessen,500123159,Q11515845
1180,David Moseley,,
11803,Sesson Shūkei,500121057,Q3480606
11804,Dai Jin,500125746,Q741512
11806,Deng Yu,,
11807,Zhong Li,,Q45689639
11808,Karasumaru Mitsuhiro,500320376,Q11567199
118081,Jones & Co.,,
11809,Meisō,,
1181,"William Moulton, IV",,
11810,Sugawara Mitsushige,,
11811,Ukita Ikkei,500327311,Q11449173
118118,Sebastian Stoskopff,500022462,Q706913
11812,Gyokuen Bonpō,500319014,Q2909799
11813,Kano Sansetsu,500121022,Q3192790
11814,Tawaraya Sōtatsu,500121059,Q1281252
11815,Hon'ami Kōetsu,500121411,Q3139920
11816,Gion Nankai,500318406,Q3106864
11817,Musen Jōzen,,
11818,Mochizuki Hanzan,,
118188,Editions de la Plume,,
11819,Ogawa Haritsu (Ritsuō),500336156,Q11460566
118192,"Galerie Manzi, Joyant & Cie.",,
1182,Thomas Richards,,
11822,Shōkadō Shōjō,500121323,Q3482785
118234,"John Bligh, 4th Earl of Darnley",,
11824,Wang Duo,500333216,Q702609
118243,"William John Kerr, 5th Marquess of Lothian",,
11825,Zhang Ruitu,500328524,Q11068832
11826,Huang Daozhou,,
11827,Mi Wanzhong,,
11828,Tosa Mitsumochi,500121171,Q3532583
11829,Itō Jakuchū,500118864,Q1240575
1183,Joseph Russell,,
11830,Kawamata Tsuneyuki,500330078,Q11477909
11831,Hashiguchi Goyō,500335092,Q2346122
11832,Totoya Hokkei,500327126,Q52154484
11833,Utagawa Kunisada,500121373,Q467427
11836,Eishōsai Chōki,500317253,
11838,Utagawa Kuniyoshi,500063102,Q317736
118392,Madame Gustave Héquet,,
1184,Moody Russell,,
11844,Kumagai Naozane,,
118444,Marie-Élisabeth Cavé,,
11845,Senseki,,
11846,Xiang Yuanbian,,Q10978867
11847,Kano Tsunenobu,500121027,Q3192797
11848,Tamura Sadanobu,,
118485,Stamperia di Giovanni Zempel,,
11849,Kaigetsudō Anchi,500331231,Q3191945
1185,Shepherd and Boyd,,
11850,Kaigetsudō Dohan,500336986,Q3191946
11851,Yi Jeong,,
118550,Rafael Domenech,,
1186,Oliver Trask,500331267,
118633,Master of Varlungo,500000570,Q21289491
11864,Kano Mitsunobu,500121019,Q3192786
11866,Tani Bunchō,500121188,Q1375891
11867,Watanabe Kazan,500121065,Q3130609
11868,Sakai Hōitsu,500121066,Q3469342
11869,sixty-six others,,
1187,S. D.,,
11870,Hanzan (Matsukawa),,
11871,Kano Chikanobu,,Q22124811
11872,Ito Shinsui,,
11873,Utagawa Kunimasa,500332083,Q3136181
11876,Shikitei Sanba,,
11877,Eiraku Hozen,500121409,Q11550137
11878,Ike Taiga,500121068,Q2661041
118809,Ludion Press,,
11882,Terazaki,,
118822,Flemish Painter,,
11885,Tosa Mitsunobu,500337139,Q3042277
11886,Katsukawa Shunzan,500336958,Q2420218
11887,Ogata Kenzan,500121062,Q534279
118879,Master of the Virgin among Virgins,500003611,Q945799
11888,Hanabusa Itchō,500121207,Q3109209
11889,Shōun Genkei,,
118897,Fede Galizia,500013207,Q2428749
1189,C. White,,
11890,Yashima Gakutei,500333019,Q11475750
11891,Utagawa (Baidō) Kokunimasa,,
11892,Utagawa Toyohiro,500334461,Q2625013
11893,Kitao Masanobu (Santō Kyōden),500121368,Q938347
11894,Takeuchi Keishū,,
11895,Utagawa Yoshiiku,,
118995,"George William Coventry, 6th Earl of Coventry",,
1190,Benjamin Wynkoop,,
11900,Genga,,
11901,Tosa Mitsuoki,500121170,Q3180225
11902,Kuwayama Gyokushū,500125658,Q11537539
119028,Italian (Umbrian) Painter,,
11903,Takaku Aigai,500122933,Q4262800
11904,Tsubaki Kakoku,,
11906,Iwasa Matabei,500121252,Q3156405
11907,Yosa Buson,500121069,Q31523
11908,Hasegawa Sakon 長谷川左近,,
11909,Kano Eisen'in Furunobu 狩野永川院古,,
1191,I. L.,,
11910,Kita Genki,,
11911,Tu Long,,
11912,Noro Kaiseki,,Q11645242
11913,Okada Beisanjin,500334832,Q3350000
119131,Peruvian Painter,,
11915,Isoda Koryūsai,500057320,Q3155497
11917,Zhang Bi,,
11918,Mo Shilong,,Q11619079
11919,Kano Tan'yū,500121024,Q961405
1192,Thomas Seymour,500023428,Q61764333
11920,Kusumi Morikage,500320912,Q3200664
119204,Luigi Perego Salvioni,,
11921,Unkoku Tōeki,500342416,Q17989250
11924,Ryūshū Shūtaku (Myōtaku),,
11925,Oda Kaisen,500123330,Q11463156
119257,Giampietro Zanotti,,
11926,Sōami,500121056,Q2746002
11927,Tachibana Gyokuzan,,
11928,Shomosai,,
11929,Tokoku Fuzui,,
1193,Thomas Whitman,500334374,
11930,Nikkōsai,,
11931,Nakayama Komin,,
11932,Masazumi Ryusai,,
11933,Kakōsai,,
11934,Masahiro,,
11935,Nomura Kyūkoku,,
11936,Tsukioka Kōgyo,500337474,Q3201273
11937,Kōami Chōjū (Nagashige),,
119376,Giovanni Tommaso de Trattnern,,
11938,Nonomura Ninsei,,
11939,Kawanabe Kyōsai,500092866,Q2838030
1194,Baumann Brothers,,
11941,Hasensai Senjin,,
11942,Yamada Jōkasai (1681–1704),,
11943,Kajikawa Katsuhira,,
119433,"Kegan Paul, Trench Trubner & Co. Ltd.",,
11944,Hagiya Katsuhira,,
11946,Bairin,,
11947,Naomasa,,
11948,Tatsuke Takamasu,,
11949,Koma Kōryū,,
11952,Ikeda Taishin,,
11953,Tokoku,,
11954,Kogyoku Tokayo,,
11955,Kajikawa Hidetaka,,
11956,Tōyō,,
11957,Kafu Mochikaze,,
11958,Yasumasa Ekisei,,
1196,Alexander Roux,,Q4719984
11960,Gu Linshi,,
11961,Geiai,,Q22669134
11962,Zhao Yuan,,Q3575400
11963,Fang Congyi,500125637,Q3066387
11964,Lü Jingfu,,
11965,Song Ke,,
11966,Shen Xun,,
11967,Wu Boli,,
119671,Giovanni Battista Lenardi,500008226,Q19517943
119673,Victor Champier,,Q3557210
11969,Shen Du,,
1197,Peter Timmes,,
11970,Wang Fu,500327901,Q2311429
11972,Zhou Wenjing,,Q388717
11973,Ma Shida,,
11974,Liu Jie,,
11975,Xu Jing,,Q45361363
11976,Ma Liang,,
11977,Yao Shou,,Q18123983
11978,Lin Liang,500125665,Q717719
11979,Jiang Song,,Q45656968
119792,Arti Grafiche,,
1198,Louis Benjamin Huber Defeuille,,
11981,Zhu Duan,500328543,Q10330886
11982,Shen Zhou,500121310,Q558863
11983,Wu Kuan,,
11984,Kano Masanobu 狩野正信,,
11985,Kano Sanraku,500121020,Q3064625
11986,Kiyohara Yukinobu,500034433,Q11560527
11987,Kano Naonobu,500121025,Q3192787
11988,Kano Shōun,,Q17225707
11989,Kano Tanshin (Morimasa),,Q3192793
119892,Harcourt Brace & Company,,
119897,Jean Charles Garnier d'Isle,,
1199,Jacques Thouron,,
11991,Kano Seisen’in,,
11992,Kano Osanobu,,Q52018881
11993,Kano Tansui,,
11996,Wang Ao,,
119974,Hermann Reckendorf,,
11999,Kaigetsudō,,
12000,Miyagawa Chōshun,500057318,Q3317298
12001,Kawamata Tsunemasa,,Q11477907
120012,Joseph Bidauld,500024891,Q3166488
120014,Charles Marie Bouton,500024660,Q1065447
120018,Jules Coignet,500015282,Q347455
12002,Kondo Katsunobu,,
120020,Simon Denis,500007133,Q3484255
120021,François Diday,500004758,Q686742
120022,Alexandre Hyacinthe Dunouy,500029426,Q2833359
120028,"Antoine-Xavier-Gabriel de Gazeau, comte de La Bouëre",500141082,Q21852553
12003,Wang Shou,,
120030,Auguste-Xavier Leprince,500022039,Q3570722
120031,Jean-François Montessuy,500028695,Q19629527
120032,Léon Pallière,500003185,Q15275368
120034,Charles Rémond,500000064,Q3164608
120036,Léopold Robert,500027324,Q664602
120037,Paul-Narcisse Salières,500030604,Q21091605
120038,Pierre Antoine Augustin Vafflard,500025837,Q3382870
12004,Wang Guxiang,,
120042,Ernest Brown & Philips,500301853,
120045,Bohemian Painter,,
12005,Katsukawa Shuntei,500333881,Q11400282
12007,Xu Lin,,
120074,Hubert van Eyck,500013023,Q364350
12008,Chen Chun,500125633,Q558251
12009,Yanagi Buncho II,,
1201,Isaac Broome,500314986,Q50217975
12010,Xie Shichen,,Q3570976
12012,Wang Chong,,
12013,Lu Zhi,500321776,Q45543578
12014,Wen Peng,,Q10300427
12015,Wen Jia,500332735,Q865938
12016,Wen Boren,500332736,Q3567211
12017,Shen Shi,,
12018,Suga Mitsusada,,
12019,Peng Nian,,
12020,Qian Gu,500334179,Q7267612
12021,Wen Zhi,,
12022,Chen Guan,,
12023,Hai Rui,,
12024,Zhou Tianqiu,,Q45694943
12025,Tsukioka Sessai,,Q11516063
12026,Ju Jie,,
12027,Hou Maogong,,
12028,Xu Wei,500328345,Q890211
12029,Zhang Fengyi,,
1203,Pierre Joseph Chardigny,,
12030,Wang Zhideng,,Q16077275
12031,Xue Mingyi,,
12032,Chen Yuansu,,
120325,Giuseppe Ruoppolo,500020811,Q18573601
12033,Ma Shouzhen,,Q3273465
12034,Ruan Zude,,
12035,Liu Shiru,,
12036,Zhou Zonglian,,
12037,Jiao Hong,,
12038,Xing Tong,,
12039,Li Zai,,
12040,Wang Shanggong,,
12041,Zhang Chong,,Q11068974
12042,Chen Jiru,500335922,Q1005462
12043,Wang Heng,,
12044,Song Maojin,,
12045,Lu Yingyang,,
12046,Zhao Zuo,500125737,Q3575402
12047,Gu Yide,,
12048,Cheng Jiasui,,Q1022213
12049,Kitagawa Sōsetsu,500336364,Q68994156
12051,Tawaraya Sōri,,
12052,Suzuki Kiitsu,500326662,Q3196514
12053,Sakaki Hyakusen,500325356,Q3143620
12055,Ike (Tokuyama) Gyokuran,500121242,Q23008985
12056,Okada Hankō,500332405,Q1394396
12057,Kushiro Unsen,,Q11648322
12058,Senkaku Toshu,,
12059,Takahashi Sōhei,,Q3511681
120590,Jules Dagneau,,
1206,H. Sanford,,
12060,Rai San'yō,500324574,Q153320
12061,Li Liufang,500321500,Q3237555
12062,Tsubaki Chinzan,500330300,Q3541614
12063,Song Jue,,
12064,Ding Yunpeng,500125747,Q376079
12065,Wei Zhike,,
12066,Zhang Hong,500125723,Q11068290
12067,Zou Zhilin,500334677,Q28051942
12068,Yun Xiang,,Q3573225
12069,Yang Wencong,,
1207,Patience Wright,500080249,Q1397018
12070,Shao Mi,500125680,Q3481452
12071,Lan Ying,500321069,Q3138790
12072,Nakabayashi Chikutō,,Q2963561
12073,Nakabayashi Chikkei,500123321,Q11366195
120735,Joseph Goldyne,500049540,
12075,Zhu Derun,500125740,Q2889058
12076,Zhao Wenchu,,
12077,Genki (Komai Ki),500123091,Q41802305
12078,Matsumura Goshun,500121199,Q960116
12079,Okamoto Toyohiko,500323400,Q11473226
1208,François Marie Suzanne,500115394,Q3083570
12080,Gyokusen,,
12081,Nishiyama Hōen,500332086,Q3146355
12082,Mori Sosen,500123380,Q3324063
12084,Kishi Ganku,500121198,Q555061
120840,Joannes van Hove,,
12085,Kishi Ganryo,,
12086,Gantoku,,
12087,Sokuhi Nyoitsu (Jifei Ruyi),500326203,Q7555428
12088,Taihō Shōkon,,
12089,Hakujun Shōkō,,
120891,Bollati Boringhieri,,
1209,Henry I. Seymour,,
12090,Saien Hōsai (Xiyua Fangqi),,
12091,Hi Kangen,,
12092,Sō Shizan,500331534,
12093,Hidaka Tetsuo,,
12094,Sō Shiseki,500125628,Q3511675
120945,"Dodd, Mead and Company",,
12095,Xiang Shengmo,500336861,Q3570960
12096,Kakutei,500123232,Q11559083
120966,Challamel,,
12098,Kobori Enshū,500236095,Q541040
12099,Lu Kezheng,,
120992,Hermann Knackfuss,,
1210,J. and W. Moir,,
12100,Miwa Zaiei,,
12101,Pan Yunyu,,
12102,Chen Jichun,,
12104,Shokusanjin (Ota Nanpo) 蜀山人 （大田南畝）,,
12105,Yokoya Sōmin,,
12106,Wen Congjian,,
12107,Rüan Dacheng,,
12108,Yang Sheng,,
12109,Bian Wenyu,,
12111,Chen Mingxia,,
12112,Yu Dongru,,
12113,Yuan Zhi,,
121136,Mariette,,
12114,Li Qiao,,
12115,Wang Maolin,,
12116,Cheng Zhengkui,500125634,Q2962606
12117,Huang Xiangjian,,Q45418331
12118,Li Yu,,Q45512023
121187,Henry Graves & Company,,
12119,Chen Xian,,
1212,William Spottiswoode,,
12120,Fa Ruozhen,500125636,Q11143681
12121,Zha Shibiao,500125719,Q8070077
12122,Liu Yu,,
12123,Ye Xin,,Q8050777
12124,Shi Lin,,Q45613087
121241,Giovanni di Francesco del Cervelliera,500124352,Q1918707
12125,Qi Zhijia,,
121259,"Francis Egerton, 1st Earl of Ellesmere",,
12126,Shen Hao,,Q3481864
12127,Zhuang Jiongsheng,,
12128,Bada Shanren (Zhu Da),500328541,Q198097
12129,Wang Wu,,Q3566095
1213,John Hays,,
12130,Yun Bing,500488242,Q56275067
121301,"George James Cholmondeley, 1st Marquess of Cholmondeley",,
12131,Chen Zi,,
12132,Sun Yueban,,
12134,Zhang Ziwei,,
12135,Yang Jin,,Q16240012
12136,Wang Shihong,,
121369,North Italian Painter,,
12137,Jiang Tingxi,500335133,Q716959
12138,Zhao Mengjian,,Q2912463
12139,Fang Shishu,,Q45644950
12140,Li Yin,,Q45434393
12141,Ma Kui,,
12142,Yuan Jiang,500337812,Q8060022
12143,Tan Song,,
12144,Chen Shu,,Q2962602
121449,Krystall-Verlag,,
12145,Jin Zunnian,,
12146,Shen Quan,500121309,Q2351090
12147,Bian Shoumin,,Q835579
12148,Gao Fenghan,500125752,Q890282
121486,Durand-Brager,,
1215,Jacob and Hendrick Keur,,
12150,Zhang Geng,,Q3575353
12151,Zhang Zongcang,,Q8070453
12152,Wang Shishen,,Q3206010
12153,Li Shan,500321554,Q697720
121537,Netherlandish (Bruges) Painter,,
12155,Wang Shu,,
12156,Li Fangying,,Q701599
12158,Qian Weicheng,,Q45445009
12159,Yao Wenhan,,
1216,Pieter Keur,,
12160,Wang Chen,,
12161,Ma Quan,,Q20101011
12162,Luo Ping,500321758,Q32019
12164,Zhu Lu,,Q73514762
12165,Chen Hongshou,500315780,Q588110
12166,Shibuemon,,
121669,Pope Clement IX,,
12167,Wan Shanglin,,
12168,Wang Gong,,
12169,Xie Lansheng,,
1217,Pieter Rotterdam and Company,,
12170,Pan Simu,,Q22093647
12171,Su Renshan,500334683,Q3502350
12172,Zhu Ling,,Q45635948
121725,Giovanni Ambrogio de Predis,500022722,Q947105
12173,Huang Jun,,
12174,Tang Yifen,,Q6129315
12175,Bao Shichen,500313849,Q10901530
12176,Li Xiuyi,,
12177,Dai Xi,500115667,Q5209048
12178,Wang Tingru,,
12179,Cheng Tinglu,,
1218,Miller Iron Company,,
12180,Shen Zhuo,,
121803,"Charles V, Holy Roman Emperor",,
12181,Ren Xiong,500324755,Q3080169
121816,Albert Flament,,
12182,Liu Deliu,,
121822,Gesellschaft für Vervielfältigende Kunst,,
12183,Wu Xizai,500335130,Q3570140
12184,Zhou Cunbo,,
12185,Wang Su,,Q28190233
12186,Zhao Zhiqian,500328531,Q708659
12187,Wang Yuan,,
121874,"John Fane, 11th Earl of Westmorland",,
12188,Hu Yuan,,
12189,Chen Ran,,
1219,Henrich Dulhauer,,
12190,Zhang Xiong,,Q18511634
121907,"George Capel-Coningsby, Viscount Malden",,
12191,Ju Chao,,
12192,Du Xiang,,
12193,Ren Xun,,Q3424695
12195,Xugu (Zhu Huairen),500339833,Q3082969
12196,Zhang Zhiwan,,Q11068035
12197,Shu Hao,,
12198,Gu Yun,,Q16059870
12199,Wang Li,,
1220,Johann Heinrich Otto,500331480,
12200,Wu Tao,,
12201,Hu Zhang,,
12202,Wang Yin,,
12203,Zhu Cheng,,
12204,Xu Xiang,,Q22328308
122049,William Russell,500275013,
12205,Wu Guxiang,,Q79445941
12206,Ju Lian,500341011,Q11042161
12207,Wu Dacheng,500328301,Q5369182
12208,Weng Tonghe,500328020,Q985522
12209,Song Nian,,Q3490341
1221,Friederich Krebs,,
12210,Sha Fu,,
122109,James MacLehose & Sons,,
12211,Jin Lan,,
12212,Qian Huian,,Q10564133
122120,Berlin Photographic Company,,
12213,Wu Shixian,,Q8038964
12217,Pu Hua,,
12218,Zhang Shanghe,,
12219,Jiang Jün,,
1222,Johan Zug,,
12220,Huang Shanshou,500335897,Q43137039
12221,Xu Zonghao,,
12222,Cheng Yanqiu,,
12223,Ni Tian,,
12224,Lü Fengzi,,
122248,Master of the Saint Catherine Legend,500015421,Q17006553
12225,Yu Feian,,
122256,Christoffel van den Berghe,500016662,Q2287607
12226,Wang Wei,,
12227,Wang Yachen,,
12228,Lu Hui,,
12229,Zhang Shiyuan,,
1223,"Bakewell, Pears and Company",,
12230,Gao Yong,,
12231,Wu Deyi,,
12232,Wang Zhensheng,,
12233,Chen Hengke,,
12234,Lin Shu,,
12235,He Weipu,,
12236,Jin Cheng,,
12237,Wu Changshuo,500125703,Q715400
12238,Yang Yi,,
12239,Wu Guandai,,
1224,Benjamin Burnham,,
12240,Zeng Xi,,
122406,Revue Blanche,,
12242,Yao Hua,,
122421,Lady Elizabeth Rigby Eastlake,500111308,Q513142
12243,Gao Qifeng,500114956,Q3083166
12244,Wu Shujuan,,
122447,Daniel Mendoza,,
12245,Wang Yun,,
12246,Yu Ming,,
12247,Jiang Baohua,,
12248,Zhu Zhuyun,,
12249,Cheng Zhang,500334534,
1225,Roycroft,500335464,
12250,Xie Gongzhan,,
12251,Guo Lanxiang,,
12252,Zhuang Yaofu,,
12253,Miu Guying,,
12254,Hu Tinglu,,
12255,Hongyi,,
12256,Qi Kun,,
12257,Zhao Shuru,,
12258,Tang Di,,
12259,Xiao Zhunxian,,
1226,"Challinor, Taylor and Company",,
12260,Chen Handi,,
12261,Fan Haolin,,
12262,Wu Zheng,,
12263,Chen Shuren,500333220,Q10310062
12264,Gao Jianfu,500114955,Q3083171
12265,Gao Yehou,,
12266,Zheng Chang,500335150,Q52156799
12267,Xu Beihong,500328342,Q714152
12268,Wang Yaoqing,,
1227,J. G. & J. F. Low,500276336,
12270,Feng Chaoran,,
122709,Curt Valentin,,
12271,Chen Yunzhang,,
12272,Zhao Yunhe,,
12273,Huang Binhong,500319750,Q715837
12274,Zhang Shuqi,,
12276,Ding Fuzhi,,
12277,Ling Wenyuan,,
12278,Wu Qinmu,,
12279,Shao Shaoyi,,
12280,Chen Zhifo,,
12281,Gao Jun,,
12282,Deng Fen,,
12283,Jiang Handing,,
12284,Hu Peiheng,,
12285,Qin Yü,,
12286,Fu Baoshi,500125751,Q1472354
12287,Chen Banding,500342705,Q28040680
12288,Pu Jin,,
12289,Ning Fucheng,,
1229,A. R. Samuels,,
12290,Qian Ya,,
12291,Zhang Yuguang,,
12292,Bai Jiao,,
12293,Yuan Shungnian,,
12294,Wu Hufan,,Q10919634
12295,Wu Huayuan,,
12296,Tao Lengyue,,
12297,Kong Xiaoyu,,
12298,Xu Cao,,
12299,Guo Shoushan,,
12300,Ma Jin,500337824,Q43132070
12301,Pan Tianshou,500125705,Q3272835
12302,Li Qiu,,
12303,Wang Shensheng,,
12304,Guo Weiqu,,
12305,Wu Jingding,,
